company_id,event_date,event_type,detail,source,source_url
cashboard,2022-07-11,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/cashboard
cashbook,2021-03-14,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/cashbook
cashmere,2022-03-15,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/cashmere
castia,2022-01-13,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/castia
castled-io,2021-12-14,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/castled-io
catamaran,2023-06-17,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/catamaran
catchback-cards,2026-01-26,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/catchback-cards
catena-biosciences,2021-06-24,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/catena-biosciences
caucus,2025-04-29,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/caucus
cedalio,2023-06-03,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/cedalio
cedana,2023-07-12,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/cedana
cedar,2025-02-11,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/cedar
cekura-ai,2024-10-11,yc_listed,Listed in YC directory (Fall 2024),yc,https://www.ycombinator.com/companies/cekura-ai
celest,2023-12-07,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/celest
cellbyte,2022-01-25,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/cellbyte
cellchorus,2021-08-15,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/cellchorus
celltype,2026-02-17,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/celltype
cembla,2023-06-28,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/cembla
cenote,2025-01-21,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/cenote
centauri-ai,2024-03-25,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/centauri-ai
central,2024-05-24,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/central
centralcoms,2026-05-28,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/centralcoms
centralize,2023-11-09,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/centralize
cercli,2023-07-31,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/cercli
cerebrium,2022-01-12,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/cerebrium
cerenovus,2026-06-08,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/cerenovus
cero,2021-07-01,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/cero
cerrion,2022-08-03,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/cerrion
certainly-health,2023-07-28,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/certainly-health
certus-ai,2025-07-21,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/certus-ai
cerulion,2024-07-08,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/cerulion
chamber,2026-01-10,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/chamber
champ,2022-06-09,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/champ
channel3,2025-07-10,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/channel3
char,2025-08-16,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/char
char,2024-10-18,funding,"Form D filed ($675,000 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2041771/000204177124000002/primary_doc.xml
characterquilt,2026-05-10,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/characterquilt
charge-robotics,2022-03-25,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/charge-robotics
charge-robotics,2024-08-02,funding,"Form D filed ($16,999,997 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2032579/000203257924000001/primary_doc.xml
charge-running,2021-03-20,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/charge-running
chari,2021-07-05,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/chari
chariot-2,2022-06-27,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/chariot-2
chart,2023-02-21,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/chart
chasi,2025-12-10,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/chasi
chatter,2023-08-08,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/chatter
chatwoot,2021-02-22,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/chatwoot
cheers,2024-07-19,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/cheers
cheqout,2021-03-03,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/cheqout
chequpi,2023-07-24,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/chequpi
cherry-recommends,2022-02-07,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/cherry-recommends
chert,2026-04-25,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/chert
chestnut,2025-05-20,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/chestnut
chima,2023-02-11,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/chima
chipax,2021-07-07,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/chipax
chiron,2025-05-24,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/chiron
choppy,2023-03-01,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/choppy
chordio,2022-07-07,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/chordio
chorus-sleep,2021-02-15,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/chorus-sleep
chow-central-inc,2023-07-27,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/chow-central-inc
chowdeck,2022-07-18,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/chowdeck
chronicle-labs,2026-05-05,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/chronicle-labs
chrt,2025-05-13,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/chrt
chrt,2026-01-29,funding,"Form D filed ($1,453,000 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2107747/000210774726000001/primary_doc.xml
cifrato,2025-07-03,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/cifrato
cignara,2025-12-24,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/cignara
cinapse,2022-01-25,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/cinapse
cinder-2,2022-03-17,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/cinder-2
cinder-2,2022-12-05,funding,"Form D filed ($12,755,318 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1955803/000195580322000001/primary_doc.xml
circleback,2024-01-17,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/circleback
circular,2021-12-14,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/circular
circular,2021-12-10,funding,"Form D filed ($1,421,289 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1897223/000189722321000001/primary_doc.xml
ciro,2022-06-30,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/ciro
cisterna-biologics,2022-06-27,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/cisterna-biologics
clad,2023-01-04,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/clad
clad-labs,2025-10-23,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/clad-labs
claim-health,2025-04-29,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/claim-health
claimglide,2026-03-03,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/claimglide
claimsorted,2024-05-14,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/claimsorted
clara-2,2026-03-20,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/clara-2
clarion,2024-03-05,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/clarion
clarm,2025-05-23,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/clarm
clarum,2024-03-11,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/clarum
clarus,2024-11-13,yc_listed,Listed in YC directory (Fall 2024),yc,https://www.ycombinator.com/companies/clarus
clawvisor,2026-05-06,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/clawvisor
clay,2021-03-01,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/clay
clay,2025-09-10,funding,"Form D filed ($99,999,487 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2053989/000205398925000003/primary_doc.xml
clay,2025-01-30,funding,"Form D filed ($39,999,919 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2053989/000205398925000001/primary_doc.xml
clay,2025-06-13,funding,"Form D filed ($348,540 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2053989/000205398925000002/primary_doc.xml
clear,2021-06-20,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/clear
clear,2021-05-28,funding,"Form D filed ($59,999,933 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1595806/000159580621000002/primary_doc.xml
clear,2020-05-19,funding,"Form D filed ($39,538,382 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1595806/000159580620000002/primary_doc.xml
clearest-health,2023-06-14,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/clearest-health
clearline,2022-06-18,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/clearline
clearly-ai,2024-07-29,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/clearly-ai
clearspace,2023-02-12,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/clearspace
cleva,2024-01-06,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/cleva
clickpe,2023-03-21,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/clickpe
clicks,2025-09-29,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/clicks
clicoh,2021-03-04,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/clicoh
clidey,2025-05-21,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/clidey
clinikally,2022-05-18,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/clinikally
clipdrop,2021-03-04,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/clipdrop
clodo,2025-08-06,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/clodo
closera,2025-07-07,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/closera
closure,2025-02-18,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/closure
cloud-humans,2021-03-23,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/cloud-humans
cloudanix,2021-07-07,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/cloudanix
cloudchipr,2022-11-03,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/cloudchipr
cloudcruise,2024-02-22,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/cloudcruise
cloudglue,2024-08-08,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/cloudglue
cloudthread,2021-08-06,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/cloudthread
clueso,2023-03-04,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/clueso
clupp,2022-01-05,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/clupp
co-dev,2023-01-10,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/co-dev
coast,2022-03-17,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/coast
coasts,2025-11-07,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/coasts
coasty,2026-06-24,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/coasty
coba,2023-07-20,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/coba
cobbery,2022-05-26,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/cobbery
cobblestone,2024-09-08,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/cobblestone
cococart,2021-07-27,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/cococart
cocrafter,2024-03-13,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/cocrafter
cocreate,2025-08-15,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/cocreate
codag,2026-05-24,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/codag
code-four,2025-04-11,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/code-four
codeant-ai,2023-11-22,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/codeant-ai
codeball,2021-03-01,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/codeball
codec,2022-03-16,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/codec
codecanary,2022-08-02,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/codecanary
codecrafters,2022-06-29,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/codecrafters
codeparrot-ai,2023-02-27,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/codeparrot-ai
coderhouse,2021-03-04,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/coderhouse
codes-health,2024-07-26,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/codes-health
codestory,2023-06-29,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/codestory
codeviz,2024-08-14,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/codeviz
codewisp,2026-01-21,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/codewisp
codingal,2021-03-23,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/codingal
codingal,2021-04-15,funding,"Form D filed ($22,355 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1856920/000185692021000001/primary_doc.xml
codyco,2025-10-16,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/codyco
